x1,x2,x3,x4,x5,y
-0.31698754778960736,-0.4748272756205601,-0.1541806860144234,0.29371980304532785,-0.657990332298867,-0.0986429809134742
0.8078693915201114,0.575219881816917,0.2041807759700275,0.8429567490635539,-0.15412850459127436,-0.29368556696237863
1.756926748840721,-3.4341022544326973,1.6419841656820697,-4.330244976181158,-0.49555115633564917,4.486358221875818
0.2566000194097901,0.3695991576952617,-0.8424818640917885,-0.15792805672238747,-0.3990342843629762,0.8727552587994646
0.8273915723545727,-0.27990670737117257,-0.15601902072985926,0.6152251583904564,0.1555386555930791,-2.2859459186450772
0.5246878138368155,0.3994663768700548,0.10512905811135616,0.8009497412378891,-0.3940032234510239,0.07618602479585129
-0.2283547047857069,-0.15535504175198311,-0.19019211047618065,0.17930068417416914,0.2421413353068731,0.13875625786746204
-0.05502287355102601,-0.5036034885121273,-0.3229671018245446,-0.13266176205461638,-0.43677095312057906,-0.8507962853165071
1.06012935940671,-0.31598834479960913,-0.061341156652960825,1.0688456218078985,0.50516972754647,-3.288421122471049
0.1380051944200106,-0.621312615999681,-1.2273326839201402,0.14225069881368102,0.3114225772275917,-0.05659018305775103
0.33584280462098576,-0.0796486333369054,-0.10339655989232271,0.32223593995566074,-0.1270229465196232,-0.7793606687505273
-0.00290269573849069,-0.8023595133681095,-1.0998343284400012,-0.46618243041528223,0.004611644952847084,-0.38712821739183867
3.660206406965427,-1.4710151314029307,0.18884910746207328,-5.293212943535071,2.533148234436343,-5.129906239228367
0.6334282762401344,-0.4580832764682926,-0.4438302515630713,0.6391045711425298,-0.14724693591046578,-1.8919316233872052
-0.2705775600689454,-0.07206458362672283,0.555007896676222,0.9780896929779406,0.7030964764377604,0.01736830148452806
0.2531317918537329,-0.06324377657727741,0.49241490235061763,-0.2043152106588607,0.22598627556382997,-0.34410626730721705
-0.41576184807961664,0.2150884639832643,0.7093198645832484,-0.3897607938172041,0.3135493529500036,1.8870445391248238
0.7839265832917626,0.9236114339056491,0.5220837825935487,0.5354615446157611,0.029388471721224718,0.5362047808132173
-5.547836492051902,-2.2926260061285206,0.7709939041460672,1.1289315534335085,2.169760893525872,1.589181900026082
0.28106126989370767,0.22226338143893792,0.015458719350710026,0.1844762304814654,1.0616638162517378,-0.31320854376626317
-0.2965367829735943,0.16196224056228709,0.283248740372154,0.5362677414218581,1.1557795031780713,0.3774206322431932
-0.6471229430251251,0.6413309873099199,-0.3168310694812543,-1.1088054346596583,-0.42179346117047556,2.2096029052089943
0.03873606575108816,0.04504210832098279,0.41581260646347173,-0.1543577528360499,-1.1670343911620216,0.00537140273157799
-0.5670420812378877,0.7445539901318796,-0.08362954504206235,0.5273601945252806,0.49118475450829946,2.3711547558581274
-0.18113292891234578,-0.032789423773889825,0.051369718522470756,-0.3608430187948651,-0.679194600908026,0.05424322811716409
0.3097058796805979,0.05505636105275841,-0.4731708631399702,0.3052974799764449,-0.5244620440305677,-0.1252914311452269
0.16106944569082618,-0.44872222284163193,0.05206668803559185,0.18006439472274371,-0.09552600039443883,-1.1996715656206114
0.024265319646599445,-0.40253108029851337,-0.07243895024686135,0.30974296970858645,-0.39545400045908796,-0.7258563018920198
0.2932133994334912,-0.012462863942750365,0.6865593027634614,0.24310208040544562,-0.5290856867832412,-0.011367019371682857
-0.2386751468727444,0.42291790364112986,0.3966263119801602,-0.2656140876680451,0.5226757854829933,1.619328584289976
0.5292989433176778,0.7226687820798959,0.02441164522013218,0.04516476014526658,-0.2401284063804486,0.39818094782502794
0.6212355034456836,-0.9618288554777852,-0.21221499459984797,1.1106422661582571,0.0753582465970491,-3.2047895676881835
0.07557062244756214,0.5130555333308638,-0.4207183872885886,0.034388377436773435,-0.33013668197965823,1.0633266479949548
0.34563628989203216,0.2398612203950714,0.3171087116519021,-0.008779522109406088,0.18009228548297274,-0.10941107978626109
0.7737203212968107,-0.3384726527450456,-0.44798666662319314,0.10733680397720456,0.07170063602068798,-2.031390011725146
-0.3443008581610134,-0.7210730938377583,0.016589630858936017,-0.10419232740434539,0.48513453302718074,-0.7027219594011318
-0.1899632252265933,-0.5880890685217852,0.7381488237242733,-0.10576648972486516,-0.05217635060567764,-0.2569065100750719
-0.4048977791929868,0.16180544489963805,0.4928780965917364,-0.16038807991318157,0.40610912112340875,1.441470328457356
-0.4600942598584356,0.824631779765979,1.1262629450322472,0.1912246914572791,0.8295591390555622,3.679288110190074
0.28640028864854156,-0.41199488432773007,-0.27450730389536804,-0.7135004124232307,0.2655760687994629,-1.1319474514424823
-0.39980457187393653,0.4008283130537188,0.3267110299374648,-0.2544083814947765,0.021972798261994095,1.7135959309808548
-0.4946974866108991,-0.19318175933004755,-1.0149462671514013,0.6019004122956984,0.27438719714691195,1.4679936126748794
-0.540920555805751,0.002873077067326685,-0.3591520535956851,0.3582479471899212,0.2883223349422578,1.1132865787260844
0.09782001290992161,-0.25705608910915567,-1.5368444076298826,-0.1975795351712772,-0.39769959198103905,1.5735612287036698
0.11854052341427822,0.22967982426129005,0.34275559710021425,-0.004152313371467004,-0.0858209555625465,0.3394036455362136
0.5678252822873484,0.9895958756465196,0.0044547317942739174,-0.11792613513877502,-0.10698029733902206,0.8309452583525134
0.24540200868234116,0.013947442444255108,-0.5341489606112352,-1.101874711403935,-0.9827394952356405,-1.260449818052129
-0.2465829651975748,0.2379999014312113,1.1020790261036577,0.18333329104516666,0.10735603706737964,2.1640619774460297
-0.8222054111445097,-0.40693873930320007,-0.44950599957617954,-0.3957614221304761,-0.7260676505683836,0.7452394213857226
0.40732244941640505,0.05657034551726406,0.44790753637046815,0.19726210679282632,-0.30878930290224793,-0.4399706182152342
0.5128381079567761,0.15527874824472476,-0.22548781468890858,-0.2720914747206507,-0.5377926000584402,-0.8106027464946771
0.4258448575736299,0.42375107069703233,0.49484212619627427,1.0050139695947535,0.21520406100675954,0.02439806847993939
-0.04967926113329058,-0.4775094932125618,-0.2518707857108927,0.45575985996751717,-0.7571015825722947,-0.4471650602095854
-0.6510292906676333,-0.3134770207620338,-0.4935439085403616,0.5590243943382747,-0.18450440131393972,1.0218325906657668
-0.032790838389547335,-0.22552614720506128,0.4267651541481248,-1.2678411297327037,-0.1937417529541234,-0.44897588377770536
-0.35113870298689165,0.3890313672961253,0.6641897481331187,-0.2371152589623054,-0.584770876608093,1.7828300642506272
0.14059224888867622,0.29932284049553354,0.5135871809098238,0.003470985678754976,-0.8766548648369776,0.5842758320896748
-1.3763593309768587,0.7792033926597204,-0.6827651453290817,-0.10721402528271973,-0.7283489087759246,4.699204472629257
-0.5952518081513658,0.10993591051568959,-0.10645956506213768,-0.7057495717025947,-0.2414905077711396,1.2512772538976065
0.3598929418183185,0.28231500314748975,-0.6774282684759415,0.6181561633230072,0.3092883356721612,0.1125646906489933
-0.2961276280686657,0.3425386630887106,0.038012626542811304,0.10904518293306473,0.5857904570608128,1.2148999145407962
0.8292754195530361,0.313003180057496,0.5744251875958268,-0.7470186091562979,0.2113482672288977,-0.5446990942136547
-0.2686903071590578,1.095182928517163,0.4535037855496506,-0.7370275407948508,0.4388017216398561,3.256821108657075
0.25209918283752014,-0.648965920672382,0.6221635292722671,0.10447255627629912,0.05462573828200553,-1.4207496403800823
-2.8985963295951165,1.9782131731503796,4.352092032443512,-4.213823243469372,0.7553994979076784,-4.0901368342422275
-0.31655544232648447,-0.029078480959894275,0.11073649987285672,0.2497366660318943,0.08087643434632011,0.5670186840630742
0.4704343042613743,0.5544241243249329,0.5011725006636883,0.23319365081890606,-1.3460501865470935,0.7330438727349984
0.1413729468945171,-0.19520693328081806,-0.7624315455151812,0.5709975337130708,0.20938865597536496,-0.21141830490343044
0.19417685947663652,-0.3329385567640572,0.32203896707215424,-0.5662547038196626,0.4393410754650471,-0.7017427856052151
0.9624792821029717,0.8196338465488385,0.506357569734699,-0.2023396095950475,1.4552719503051423,0.2651662755987301
-0.5008608068131728,0.14760443480161495,0.4359466533584048,0.30894730482980737,-0.6034751928801434,1.6734220021759372
0.6478813472193036,-0.43197392837436177,-0.3010122368260808,0.5848878652671622,0.2961757112853711,-2.2423317639859746
0.8530627911594815,-0.3578400947699482,-0.0348663821437322,-0.21305597757340664,0.10122367528327315,-2.399023798164016
-0.5900865116647482,-0.0010072010025653684,0.46139914380716235,0.5794364508855665,-0.4592764866825534,1.6571693286488791
0.29881441428349,-0.38534118480276486,-0.5324292419858887,0.6661259952037061,-0.3175066959442101,-0.8733308366311643
0.1597418532591848,-0.5008916380450447,-0.22814705364595794,-0.40522174071705364,0.3169733556993182,-1.1407714095637238
-0.9916529494655937,0.46562979455681086,0.6131911836856206,-0.29404189627996224,0.30225129018963465,3.379443458315007
-3.9252608810124108,-4.751724468117226,-3.5647488839979946,-0.5377284393253454,3.5348989947386045,5.88987217176938
-0.13538370675389824,0.11390362432557002,-0.5050340626573486,-0.20618259397346275,-0.1596173252469423,0.7207237524406028
0.35763435268365257,0.24545706958150393,-0.33038563297159845,0.09405316930000032,-0.37485557454056234,-0.07994354491494113
-0.5670173487734945,0.1268801453563404,-0.08388419018067621,0.07888335428187114,-0.9605397246552838,1.4706021410237315
-0.04038758640723533,0.8310640716973487,-0.4534796354431982,-0.9996294251973494,-0.1794796221762899,1.7691339844201421
0.7384605987821287,-0.26742367263413064,-0.7277360937922629,0.23021202828628282,0.13646995376116594,-1.5135857454799904
