x1,x2,x3,x4,x5,y
-0.20061023594291813,0.11204624090520839,0.00629620039089743,0.04883804927441586,-0.38650489192773324,0.01891578709613175
0.2020254284072692,0.9430929506052651,0.08728890641591948,0.12877519536138218,-0.03722295788308361,0.01241274685660974
0.20639046346824916,0.411030079997245,0.9483964913269737,-0.12269405800143525,-0.3768680821787448,0.8532164304275859
-0.1672506179204742,-0.2374726555804781,-0.32666461628685595,0.8827271201405484,0.20249085548047777,-0.0720343981792393
0.12524642517293827,0.17322410474848784,-0.3400123607892454,0.11612684858050178,0.14653623664934062,0.09859161412454143
-0.4111101977832157,0.12184360574595615,0.12248328555436139,-0.2534715876855649,-0.2355191528091614,-0.044695258352706074
0.048538774674020194,0.4843224952664446,-0.3510265469386762,-0.1638310732988841,-0.19605407656607882,0.09109988686724835
-0.10983594391875597,0.1785562857558732,0.738947022370758,-0.2591351091368237,-0.4042468014465938,0.44128816285953454
0.012255087129471357,0.24899914562272488,0.7255718038975209,0.47963541304260343,1.0765912287557782,0.010083163928780836
0.4109512521876119,0.04352353411908561,-0.14950367523293373,0.04588038826775115,-0.9937844573004464,0.06794656566355536
0.11602496867881815,-0.7240421707486621,-0.7037318871882776,-0.359222110626218,-0.10672357585592362,0.4569011008730325
-0.36518331585856834,0.10822929479098743,0.022785919951906892,-0.32580017380290854,1.0719720446626628,0.3497678766110095
-0.3599221041973543,-0.23031938547989375,0.5285611131094579,0.1718091447842307,-0.881520077681367,0.4308300609480734
-0.11706847847459027,0.7896064077536957,0.3837173645764544,-0.23473719296747605,0.27128002179298233,0.21091852670134
-0.23170884640623113,-0.23286487678512843,0.12098113578301706,-0.956640122328899,-0.8624589162565164,-0.8104263679359346
-0.3964364161311721,-0.053515179977278914,-0.517621161209687,-0.276824652673591,-0.5989389462944242,0.10213060075142422
-0.23958711892264498,-0.09282948833190856,-0.5531674870030141,-0.5981033120403354,0.406262911197099,0.5489814614233633
-0.7972138293971835,-0.29968751147688644,0.002621849859091583,0.023490296882371028,-0.22503273573962182,0.00529295986745948
0.7206366445330578,-0.7179310755897197,0.5815818760774798,0.0051165305097935244,-0.49075432552397547,0.3407484380611577
1.0303739624409936,0.8776704212216022,-0.12448207423953675,0.4857854754771777,0.3226879747925738,-0.14126134445840044
-0.4873408351136607,0.393542301871226,0.579297789503702,-0.41034115917585523,0.4816880646221609,0.5332423677221072
-0.25087852179226827,0.45770105885103707,0.16437555482984223,-0.2648801018835194,0.25663371655667805,0.0949964880138976
-0.6238915909824247,0.8162056519658176,-0.7150706889803163,-0.22002224334849188,0.06537028864304567,0.5257090077943656
0.3692332899977052,0.08568414059498525,-0.057824141194120264,-0.1505518477946444,-0.7392609951837137,-0.10795347752257825
-0.6104218249855111,0.1044317975023777,-0.9798350619398878,-0.6640930244492153,0.09843061793456176,1.025443835369312
0.732824384460777,-0.11288815024326783,0.03376410234396192,-0.7123740931067284,-0.27219136226259133,-0.19276206023620493
-0.3464547976303271,0.44979993771662535,0.15364976043830467,0.40643105941948005,0.3148144209618061,-0.1043421097492886
-5.302996653981607,4.394113749299223,1.213380140918506,2.4968709335525467,-5.752986068450371,5.638918225943932
0.6843157787661743,-0.48246173029005224,0.34302572999921965,0.5292122434247939,-0.8793697432115571,0.5830398860463706
